label,n_points,file
5,1039,valve_0486_lidar_classes.ply
6,953,valve_0486_lidar_classes.ply
7,446,valve_0486_lidar_classes.ply
8,772,valve_0486_lidar_classes.ply
9,2349,valve_0486_lidar_classes.ply
0,686,valve_0487_lidar_classes.ply
1,180,valve_0487_lidar_classes.ply
2,91,valve_0487_lidar_classes.ply
3,803,valve_0487_lidar_classes.ply
4,83,valve_0487_lidar_classes.ply
5,1251,valve_0487_lidar_classes.ply
6,457,valve_0487_lidar_classes.ply
7,443,valve_0487_lidar_classes.ply
8,947,valve_0487_lidar_classes.ply
9,3382,valve_0487_lidar_classes.ply
0,671,valve_0488_lidar_classes.ply
1,170,valve_0488_lidar_classes.ply
2,105,valve_0488_lidar_classes.ply
3,749,valve_0488_lidar_classes.ply
4,104,valve_0488_lidar_classes.ply
5,1237,valve_0488_lidar_classes.ply
6,476,valve_0488_lidar_classes.ply
7,404,valve_0488_lidar_classes.ply
8,923,valve_0488_lidar_classes.ply
9,3110,valve_0488_lidar_classes.ply
0,451,valve_0489_lidar_classes.ply
1,134,valve_0489_lidar_classes.ply
2,80,valve_0489_lidar_classes.ply
3,574,valve_0489_lidar_classes.ply
4,57,valve_0489_lidar_classes.ply
5,928,valve_0489_lidar_classes.ply
6,591,valve_0489_lidar_classes.ply
7,452,valve_0489_lidar_classes.ply
8,663,valve_0489_lidar_classes.ply
9,2610,valve_0489_lidar_classes.ply
0,632,valve_0490_lidar_classes.ply
1,180,valve_0490_lidar_classes.ply
2,86,valve_0490_lidar_classes.ply
3,727,valve_0490_lidar_classes.ply
4,88,valve_0490_lidar_classes.ply
5,1171,valve_0490_lidar_classes.ply
6,471,valve_0490_lidar_classes.ply
7,414,valve_0490_lidar_classes.ply
8,737,valve_0490_lidar_classes.ply
9,3082,valve_0490_lidar_classes.ply
0,607,valve_0491_lidar_classes.ply
1,205,valve_0491_lidar_classes.ply
2,84,valve_0491_lidar_classes.ply
3,705,valve_0491_lidar_classes.ply
4,92,valve_0491_lidar_classes.ply
5,1214,valve_0491_lidar_classes.ply
6,424,valve_0491_lidar_classes.ply
7,403,valve_0491_lidar_classes.ply
8,803,valve_0491_lidar_classes.ply
9,2812,valve_0491_lidar_classes.ply
0,613,valve_0492_lidar_classes.ply
1,217,valve_0492_lidar_classes.ply
2,79,valve_0492_lidar_classes.ply
3,706,valve_0492_lidar_classes.ply
4,74,valve_0492_lidar_classes.ply
5,1071,valve_0492_lidar_classes.ply
6,444,valve_0492_lidar_classes.ply
7,400,valve_0492_lidar_classes.ply
8,753,valve_0492_lidar_classes.ply
9,3353,valve_0492_lidar_classes.ply
0,514,valve_0493_lidar_classes.ply
1,143,valve_0493_lidar_classes.ply
2,73,valve_0493_lidar_classes.ply
3,632,valve_0493_lidar_classes.ply
4,71,valve_0493_lidar_classes.ply
5,946,valve_0493_lidar_classes.ply
6,605,valve_0493_lidar_classes.ply
7,370,valve_0493_lidar_classes.ply
8,683,valve_0493_lidar_classes.ply
9,2620,valve_0493_lidar_classes.ply
0,689,valve_0494_lidar_classes.ply
1,208,valve_0494_lidar_classes.ply
2,101,valve_0494_lidar_classes.ply
3,763,valve_0494_lidar_classes.ply
4,109,valve_0494_lidar_classes.ply
5,1066,valve_0494_lidar_classes.ply
6,468,valve_0494_lidar_classes.ply
7,501,valve_0494_lidar_classes.ply
8,725,valve_0494_lidar_classes.ply
9,3505,valve_0494_lidar_classes.ply
0,567,valve_0495_lidar_classes.ply
1,153,valve_0495_lidar_classes.ply
2,79,valve_0495_lidar_classes.ply
3,621,valve_0495_lidar_classes.ply
4,79,valve_0495_lidar_classes.ply
5,865,valve_0495_lidar_classes.ply
6,633,valve_0495_lidar_classes.ply
7,393,valve_0495_lidar_classes.ply
8,617,valve_0495_lidar_classes.ply
9,2670,valve_0495_lidar_classes.ply
0,482,valve_0496_lidar_classes.ply
1,156,valve_0496_lidar_classes.ply
2,76,valve_0496_lidar_classes.ply
3,631,valve_0496_lidar_classes.ply
4,70,valve_0496_lidar_classes.ply
5,881,valve_0496_lidar_classes.ply
6,576,valve_0496_lidar_classes.ply
7,421,valve_0496_lidar_classes.ply
8,573,valve_0496_lidar_classes.ply
9,2857,valve_0496_lidar_classes.ply
0,796,valve_0497_lidar_classes.ply
1,187,valve_0497_lidar_classes.ply
2,73,valve_0497_lidar_classes.ply
3,558,valve_0497_lidar_classes.ply
4,86,valve_0497_lidar_classes.ply
5,1026,valve_0497_lidar_classes.ply
6,338,valve_0497_lidar_classes.ply
7,437,valve_0497_lidar_classes.ply
8,806,valve_0497_lidar_classes.ply
9,2947,valve_0497_lidar_classes.ply
0,816,valve_0498_lidar_classes.ply
1,172,valve_0498_lidar_classes.ply
2,72,valve_0498_lidar_classes.ply
3,534,valve_0498_lidar_classes.ply
4,68,valve_0498_lidar_classes.ply
5,1004,valve_0498_lidar_classes.ply
6,261,valve_0498_lidar_classes.ply
7,471,valve_0498_lidar_classes.ply
8,873,valve_0498_lidar_classes.ply
9,2932,valve_0498_lidar_classes.ply
0,898,valve_0499_lidar_classes.ply
1,176,valve_0499_lidar_classes.ply
2,68,valve_0499_lidar_classes.ply
3,697,valve_0499_lidar_classes.ply
4,82,valve_0499_lidar_classes.ply
5,1087,valve_0499_lidar_classes.ply
6,932,valve_0499_lidar_classes.ply
7,518,valve_0499_lidar_classes.ply
8,681,valve_0499_lidar_classes.ply
9,2631,valve_0499_lidar_classes.ply
0,561,valve_0500_lidar_classes.ply
1,181,valve_0500_lidar_classes.ply
2,93,valve_0500_lidar_classes.ply
3,580,valve_0500_lidar_classes.ply
4,93,valve_0500_lidar_classes.ply
5,1210,valve_0500_lidar_classes.ply
6,668,valve_0500_lidar_classes.ply
7,450,valve_0500_lidar_classes.ply
8,786,valve_0500_lidar_classes.ply
9,2721,valve_0500_lidar_classes.ply
